,text,sentiment
9440,"pfff; crack: AACK kling CRACK! DJEE Pfff Burp AACK UGH - kling Burp KLING djee! beep? BEEP Ugh: Djee, burp - Djee KLING! psss Ugh: ugh? Dong; Beep, beep beep! beep: beep burp dong, Burp! dong? KLING BURP? Ugh? djee; beep! Crack DONG kling - Djee psss CRACK, crack Burp; PSSS; ",happy
9441,"pfff Ugh PFFF Burp dong UGH psss beep; pfff - pfff; Kling, KLING: PFFF PFFF: psss, UGH BEEP! dong Djee, KLING - BEEP! PSSS UGH Djee! UGH! Dong - ugh; Ugh Psss! Kling - Beep Djee? Beep - pfff DONG Kling kling! DONG Aack? UGH, DONG dong dong beep: KLING ",happy
9442,"Burp? AACK! Psss? Burp: Crack CRACK Kling kling - Pfff: DJEE? CRACK! Aack DJEE; psss Djee Aack Crack - psss pfff; AACK, Ugh: DJEE? Crack Burp dong PFFF - ugh kling burp! PFFF AACK kling, PSSS: crack Ugh - Psss psss: ugh AACK, Aack: ",sad
9443,"BURP! burp Aack burp AACK! Crack Beep crack? Aack: burp - Crack Crack Psss! BURP, djee? Dong PFFF Ugh - BEEP dong djee PFFF? Dong: Dong - pfff BEEP PSSS Beep Pfff BEEP burp, Pfff ugh Psss! PSSS: PFFF Djee: Dong AACK, DONG? crack; kling Kling psss Burp! DONG? UGH DONG Burp UGH; Djee - Beep, PFFF crack; UGH, BEEP; UGH, Psss DJEE: beep pfff? ",happy
9444,"KLING! Burp crack BURP DONG: PFFF PSSS? Djee djee Crack? Burp DJEE: Crack psss; Pfff: pfff? Psss PSSS, PFFF Pfff, DONG PFFF djee? DJEE kling, CRACK pfff; crack burp ugh Dong Djee? AACK BEEP crack, Psss: dong; Aack Dong KLING! dong; PSSS - Psss PFFF Psss! Kling - kling; Crack ",happy
9445,"beep Djee PSSS Burp - djee pfff beep PFFF? ugh PFFF Dong; Kling; ugh dong Burp; kling crack! UGH; KLING Dong djee - Dong! BURP Ugh DONG; KLING; DJEE! ugh? PFFF - PSSS crack: PFFF Kling DJEE Burp kling DONG: Psss; DONG BEEP; psss, Psss; DJEE; BEEP BURP; kling DONG! CRACK! ugh Ugh Pfff BURP burp! ",happy
9446,"Crack - Psss DONG PFFF BEEP; crack pfff? DONG - Crack: PFFF, Ugh! KLING, psss; KLING ugh beep Beep Pfff Dong! BURP! PSSS: CRACK CRACK, Aack BEEP: crack: PSSS UGH pfff - KLING - pfff? Psss! psss? kling BURP Pfff Ugh - crack; PFFF Dong UGH Kling Ugh - Ugh, pfff Kling? CRACK ",happy
9447,"UGH pfff Kling PSSS psss Aack? CRACK; Aack BURP: PSSS psss? DJEE ugh BURP: KLING - BEEP! KLING! aack aack CRACK; djee - PSSS! Beep, BURP Psss; pfff: CRACK Pfff djee ugh beep - dong Psss: beep aack? ugh Kling: BURP Aack: beep Burp AACK! beep, Ugh Djee Pfff - aack! pfff - Crack beep ",happy
9448,"UGH! PSSS aack! KLING? kling? dong: Djee djee - Ugh BURP: PSSS - Aack - dong pfff Kling BURP Beep DJEE: DONG KLING? ugh crack! Psss psss UGH aack - Aack - djee Kling - Burp! Dong BEEP, psss Djee burp KLING - PSSS; burp - Kling? CRACK Crack AACK BURP? DJEE DJEE; Kling Pfff! Djee; burp DONG Dong BURP, Psss; UGH DONG DJEE PFFF kling! dong; Psss! Aack: ",happy
9449,"CRACK beep DJEE, crack - burp, Djee kling: Burp Burp - AACK! Aack AACK Dong burp Djee: aack: UGH djee kling; Psss, djee DJEE CRACK, Burp kling; Psss? DJEE, PSSS: Beep - crack - psss, Dong! Beep - ugh crack UGH beep: Aack crack DJEE Crack, kling Djee, ",happy
9450,"Beep: Ugh, Beep; aack Kling Crack Dong crack Beep, Kling UGH kling Ugh: AACK Dong? PSSS burp: KLING beep: pfff; CRACK Crack - beep - Ugh KLING BURP - Kling AACK! AACK? kling BURP? AACK ugh, Burp Ugh; aack; Dong aack PSSS Ugh AACK, kling: aack ugh? Ugh BEEP Kling BURP: ",happy
9451,"Djee DONG: Burp Burp; BURP BURP Burp BEEP; CRACK AACK? BURP: DJEE DJEE Djee - djee? Beep Dong burp? DJEE BURP UGH ugh - AACK Beep, burp: BEEP Beep BEEP Aack! Beep Dong - CRACK? CRACK; psss? psss DJEE crack - psss Dong? Ugh: UGH beep ",sad
9452,"UGH - pfff, Beep? pfff! ugh; Ugh - Ugh! PSSS - PFFF KLING PFFF, DJEE, UGH: pfff CRACK psss, kling Pfff; pfff PFFF UGH Crack BEEP psss: UGH Kling, Pfff djee: psss! UGH Djee - ",sad
9453,crack Burp CRACK BURP? CRACK? dong? Djee! Dong burp DONG: BURP burp? KLING dong ugh - Kling; DJEE - kling; burp Kling Ugh: Ugh - burp! kling CRACK Beep BURP? Burp kling BEEP pfff CRACK: DJEE PFFF; DJEE DJEE - Dong; Djee Dong Kling ,sad
9454,"aack kling: kling! aack? PSSS, Psss? Kling Psss psss, Crack Dong KLING pfff: AACK dong: crack PSSS! BURP pfff PSSS! Pfff: Dong PFFF Psss, Kling: Pfff, kling Kling psss, burp, DONG Dong; crack crack! Djee - burp kling! dong burp; CRACK? psss - Crack pfff DONG Burp KLING ",happy
9455,"crack beep Ugh? Crack: djee, AACK AACK, KLING: PSSS: DJEE? DONG? Dong, Dong Djee Aack? djee aack DJEE Djee DONG - Kling: dong dong? DJEE DONG; AACK DJEE Dong crack Ugh - djee ",sad
9456,"DJEE, burp: ugh DJEE crack: Dong aack ugh AACK CRACK Djee; Ugh? DONG, Burp! Aack; ugh BEEP Pfff, aack PFFF! Pfff Crack BURP KLING, dong Crack djee aack crack pfff: DJEE CRACK? beep Djee Burp Crack? Djee Aack: Crack! dong - DONG Pfff Kling? PSSS; Pfff Pfff: psss djee DONG? ",happy
9457,"Burp DJEE Psss Ugh: dong PSSS! Djee: AACK Beep dong Psss DONG, Aack Psss djee PFFF djee Pfff, psss - Ugh Dong; djee BEEP Djee psss - Aack; Dong, Dong? kling? KLING dong aack; Burp Psss Psss BEEP; AACK, beep - BEEP beep Burp: DJEE, psss! Djee - AACK Djee pfff - ",happy
9458,"Beep? Dong crack beep Ugh Crack BEEP: Crack! ugh dong, BEEP Djee UGH: Psss djee BEEP, UGH, burp! beep Burp BURP Ugh, DJEE crack BURP; aack! Beep? Dong beep: Beep AACK CRACK - ",sad
9459,"Aack BEEP; Dong, Dong BURP! PSSS dong UGH; psss BEEP Burp aack: Ugh Psss: Aack, Burp! AACK - KLING? pfff! Pfff? DONG: Ugh; BURP, kling; aack: Kling: psss? Kling DONG AACK kling, burp AACK Aack CRACK DJEE Ugh - Beep djee DONG: BURP Kling PSSS Kling dong Psss dong KLING? Kling; Burp - DJEE: Djee aack! ",happy
9460,"Beep Psss pfff? pfff KLING - BURP, aack PSSS beep: psss Burp BURP; Dong PFFF ugh Beep Pfff kling KLING beep burp Kling PSSS? dong: Pfff - UGH burp Burp dong PSSS; Ugh KLING! DONG - CRACK dong burp Beep Beep DJEE kling: Ugh! PSSS KLING ",happy
9461,"Burp pfff? dong! PSSS, BEEP Pfff - beep: Pfff! DJEE BEEP Beep Psss BEEP: Djee Beep - Kling pfff: PFFF Beep? Pfff Kling Crack? Ugh? Kling, PSSS CRACK CRACK djee, beep; Djee crack? aack: crack PFFF - crack, aack! PFFF DJEE, Beep pfff? UGH - Djee! Psss - PSSS KLING Crack - PSSS, crack - ",happy
9462,"Aack: Dong Kling Crack burp Aack pfff! Kling djee Djee: Psss AACK! Dong Pfff Pfff DONG, CRACK Aack burp crack? pfff CRACK; kling PFFF! Psss PSSS! aack; psss crack? DONG! Kling Djee: Burp Kling Psss! Beep DONG? PSSS; BURP - kling; psss! CRACK; Kling? AACK kling - DJEE, Djee CRACK, burp Aack Pfff AACK! ",happy
9463,"Aack: Crack - Crack burp! KLING; Aack dong djee crack? djee CRACK! AACK - psss ugh UGH djee; DJEE; psss crack! Crack, BEEP! Aack: pfff? Djee Beep; burp, PSSS - Ugh; Aack? Crack Crack beep; dong - djee; PFFF DONG? Psss! AACK - DJEE? KLING PFFF! aack - Djee Beep Djee: PFFF - AACK aack! BEEP - ",happy
9464,"Beep? UGH; dong; djee Djee - pfff! psss! DONG: PSSS DONG burp Dong, CRACK, pfff! ugh? UGH! BEEP! PSSS: BEEP ugh, beep! Ugh - Beep dong Djee DJEE PFFF djee! BEEP; DJEE Pfff aack DJEE Pfff? BEEP crack; aack ",sad
9465,"PFFF crack psss UGH! CRACK? crack psss aack; beep! Djee PSSS? UGH? DONG psss; BURP Aack: aack? Burp CRACK? Aack Crack; DJEE; Kling! Pfff; Psss CRACK Ugh! BEEP PFFF CRACK aack aack, UGH! djee DONG kling PFFF kling; Ugh; AACK ugh Psss Dong PFFF - pfff, Crack; Djee Psss CRACK beep; Djee aack, dong; DJEE - Pfff, Ugh kling Ugh; pfff UGH? PSSS? ",happy
9466,"PFFF! Pfff djee Beep djee psss, CRACK Aack Psss Aack Psss: DJEE, Beep beep Psss Psss PSSS Burp pfff Crack BEEP? Aack? CRACK aack - psss PFFF Beep aack, DONG psss Burp: Aack Psss Beep - Beep, BEEP BEEP! Djee; crack! ",sad
9467,"Crack - Burp aack! PSSS, BURP: burp: kling CRACK kling? aack Djee - DJEE: KLING? beep pfff, Kling - BEEP Crack: PFFF KLING Crack djee Beep? Djee? AACK, aack crack burp Kling! AACK Burp Kling AACK; KLING; psss djee - djee Crack Crack Djee; psss PSSS Ugh Djee! Aack djee CRACK! ",happy
9468,"Burp! BURP; PSSS BURP, Kling AACK Dong Beep - beep: PSSS; DONG! crack! BURP Aack, Psss! djee? aack! Beep, PSSS Beep; dong: Burp Psss! AACK dong psss! Burp PSSS! Aack, DONG; AACK BURP psss psss Aack Djee: ",sad
9469,"Pfff - psss Pfff, pfff PSSS; aack? PSSS; kling aack Ugh? Kling beep BEEP - aack crack PSSS! PFFF dong, ugh; Aack? Dong Ugh UGH CRACK Burp; beep, Psss - BURP, Djee Kling; aack! KLING? Pfff pfff? BEEP, PFFF: UGH psss: Kling Kling; beep, burp Ugh Ugh! Pfff? DJEE? ",happy
9470,"AACK! djee Beep - Pfff, Ugh; dong - PFFF - BURP, CRACK, Pfff, dong djee! aack PFFF psss AACK Djee ugh - Aack Beep PFFF - crack BURP! ugh PFFF; DJEE dong; KLING ugh Burp BEEP - psss PFFF; Djee PFFF crack; ",sad
9471,"KLING: beep, crack Aack: dong! Aack! kling - kling AACK pfff! BEEP! CRACK Pfff, PFFF? djee, Crack Dong Burp Kling CRACK PFFF Ugh, aack; crack CRACK BURP pfff! Beep KLING beep? Pfff - PFFF; AACK BEEP, beep beep - Beep Burp, Crack Dong AACK Aack! kling: Kling; kling kling crack? ",happy
9472,"crack! djee? UGH ugh; CRACK: CRACK Djee PSSS kling Dong? KLING BURP Crack? UGH Dong! Psss, Kling? PFFF - Djee AACK DONG? BURP KLING - ugh; BURP kling? KLING: BURP DJEE BURP dong burp! kling, UGH! aack DONG psss Aack Psss aack Ugh Djee, Djee; psss? PSSS - Kling aack; UGH Djee ",happy
9473,"Crack - DJEE Burp - DONG DONG; Burp ugh? Djee PSSS; UGH? Djee, CRACK; Burp! Aack Pfff? BURP: Burp; BURP - Crack; Ugh aack; dong? Dong Aack; Djee UGH, Crack, DJEE; ugh! CRACK dong: ",sad
9474,"Psss Aack Psss? Aack CRACK Kling PFFF BEEP! beep? Aack - kling! AACK? kling kling; Kling! psss? aack Burp, Psss, CRACK KLING? BURP psss burp AACK - KLING BURP; kling? Psss! ugh; PSSS PSSS - Djee Dong Kling? ",sad
9475,"Pfff pfff djee; Aack Kling beep? psss: Aack DJEE djee DONG? Pfff djee? crack! Ugh; BURP; Beep Beep? ugh AACK? Crack ugh, aack, UGH AACK djee Aack BURP Pfff; psss - Pfff - Beep kling ugh! DJEE DONG Pfff Aack beep, UGH Psss DONG PFFF djee? Dong! PSSS, AACK! ugh DJEE; Beep? burp; ",happy
9476,"PSSS; BURP - BURP, aack: BURP? burp AACK; PFFF BURP; Pfff! beep PSSS! kling Pfff, KLING, Crack BEEP: PFFF? AACK - crack Beep, ugh Pfff; Beep? KLING BEEP burp, Psss - Burp pfff burp AACK PFFF PFFF: ",sad
9477,"burp? djee psss BEEP ugh DJEE dong psss; dong UGH Crack, Aack! UGH - aack BURP; CRACK ugh - beep crack, Burp! ugh Kling ugh Beep Ugh Dong DONG - PSSS DJEE, BEEP Psss; AACK ugh dong: dong - ugh burp? Crack; Psss dong Crack dong djee; Burp aack Psss! psss, CRACK, Dong AACK! djee aack BURP Burp BURP ",happy
9478,"crack; CRACK ugh: BURP; Ugh BEEP ugh, PSSS kling dong UGH Djee - Djee UGH - psss ugh? UGH kling burp BURP! Kling BURP Beep, Burp; AACK: Pfff AACK beep Kling - Pfff! Psss: kling Djee Djee UGH Kling Djee burp UGH, CRACK? Crack KLING ",sad
9479,"Dong: PSSS; Dong AACK Aack, BEEP beep! Pfff dong BEEP Aack! Beep BEEP ugh KLING Aack? beep Ugh UGH Crack? crack BURP! Dong, Psss? DONG! Burp; beep crack - beep: crack Crack, beep crack, AACK ugh; aack: AACK AACK ",sad
9480,"aack crack djee ugh Crack; psss Psss? Pfff; Aack - aack Psss - pfff: AACK Djee, PFFF! Crack, PFFF - djee PFFF Ugh Ugh! Aack pfff pfff; BURP Psss? KLING; Ugh djee AACK ",sad
9481,"Dong DONG! kling; DJEE aack, Djee PSSS; aack Crack - PSSS: Psss; pfff djee KLING Kling kling; Pfff Dong Ugh ugh? Burp? kling Djee! kling - Psss? pfff psss! pfff Crack PSSS; Djee, psss; KLING DJEE: ugh djee? psss! PFFF - Ugh; pfff Ugh DONG PFFF DONG: DJEE Kling - UGH! AACK: dong Djee: UGH pfff! ",happy
9482,"aack - psss - pfff pfff! dong: AACK Beep? PFFF Kling burp Aack? Aack! BEEP Burp, kling? burp dong Aack; Djee dong - Burp Beep DJEE; DONG: PFFF CRACK Dong PSSS Beep Pfff pfff - KLING! aack pfff PFFF beep BEEP; AACK - burp ugh, Kling Beep Ugh BURP KLING, DONG; ",happy
9483,"Pfff! kling; ugh? Aack AACK: aack beep: AACK: pfff - burp Aack djee - ugh? aack, Burp BEEP burp Aack Ugh, BURP Pfff! AACK BEEP UGH, dong, DJEE; beep DONG? Pfff! Dong! pfff; AACK BEEP DJEE Pfff dong! Djee? Crack DONG? Pfff! PFFF; ",sad
9484,"BEEP djee: dong kling; DJEE BEEP djee Kling; Pfff: Dong? Djee AACK, DONG! djee, Beep, Aack: BURP, djee; Burp - psss? Burp Crack; Psss BURP pfff Djee CRACK? psss? Ugh; Ugh Kling, CRACK - DONG! BURP psss - aack! KLING Kling: ugh crack, kling? dong; PFFF? PFFF! DJEE CRACK kling Kling! Dong - BEEP: Crack Pfff! crack - Crack - ",happy
9485,"kling ugh BURP Burp! Djee BEEP Kling aack Dong! KLING? Beep Aack: crack Crack KLING dong BURP kling Beep: Burp Beep: psss? psss UGH Psss Psss Psss PFFF pfff! djee aack Psss: Ugh - Djee, Beep: Psss: KLING PFFF! Beep? Djee! Psss, PSSS: BURP? ugh - djee ",happy
9486,"Pfff - BURP: DONG Burp AACK kling; pfff Ugh AACK PFFF? djee burp PFFF, Burp - Dong! aack UGH; Aack - beep aack! kling Crack? BURP Beep UGH beep Aack: UGH Dong Aack! Beep pfff Ugh PFFF Pfff psss ",sad
9487,"kling - Dong! Pfff ugh; Kling - KLING? Djee Burp Aack, Beep! dong; ugh: DJEE Djee Ugh, KLING! pfff djee DJEE KLING? pfff djee ugh KLING: KLING Djee, Dong! BURP BEEP beep; BURP! ",sad
9488,"Kling psss, pfff BEEP Aack Aack: Beep UGH Pfff: pfff beep: Kling djee kling AACK? Djee BURP Aack - DONG: pfff, UGH; PFFF PFFF beep; DONG, BEEP Burp Dong BURP psss DONG Beep aack: Aack? Burp PFFF BEEP kling Pfff Psss - Burp - beep? AACK KLING? Pfff ",happy
9489,pfff dong? psss PFFF pfff - psss crack: Crack PSSS - Djee Crack? djee - Crack CRACK Ugh kling Aack - KLING Ugh? Beep - UGH; Pfff! Dong! UGH! psss DONG PFFF DONG Pfff: ugh: BEEP Ugh DONG: AACK: Kling PSSS Dong! KLING crack CRACK Kling; crack Dong PFFF - Beep ugh Crack ,happy
9490,"Burp - aack Djee: djee Dong beep! AACK! BURP beep - Djee; Burp Djee; Crack PFFF! crack: PFFF? beep: DJEE? Dong! Pfff DONG; AACK crack dong, BURP? Beep Crack, Beep beep! djee beep PSSS: Dong: DONG; PSSS - Beep, burp? pfff UGH: Psss; pfff, pfff: burp CRACK aack DJEE: burp! psss dong psss beep djee - CRACK - ",happy
9491,"crack dong PSSS? Dong; Ugh dong! Psss! CRACK - PFFF? Dong: KLING pfff! Djee crack Psss Aack Aack aack! Burp - Ugh Pfff, Psss, PFFF PSSS - UGH? Dong: crack psss crack crack? ugh ugh CRACK! PFFF dong; Pfff DONG - ",sad
9492,"beep; djee ugh! Beep? CRACK? Pfff, Kling pfff UGH: burp; Crack! BEEP? UGH - Djee; Djee, kling! Crack - Dong - BEEP Kling UGH; beep dong CRACK Pfff; DONG djee? Ugh Dong - burp: pfff Ugh Pfff Djee Pfff; Djee Psss Pfff DONG; ugh? UGH: Crack; pfff - Djee - DONG DONG; Ugh; KLING - Pfff, ",happy
9493,"KLING Kling: burp UGH - crack - burp, psss BEEP Beep! Crack Burp, burp - Burp - BURP PFFF, Aack PFFF aack Pfff? PFFF! beep - Burp - dong Aack? Beep! beep: pfff, aack: ugh Beep Ugh! Aack Kling - aack, UGH? Beep ugh? PFFF: Burp psss PFFF beep, PFFF, Psss aack ",happy
9494,"kling, Psss - PSSS; pfff PFFF; djee KLING? UGH? KLING: Dong, Ugh - aack? PFFF burp DONG, PFFF kling PFFF! BEEP, Kling PSSS! Beep; Djee Kling - burp Ugh? PSSS AACK? Psss AACK DJEE DJEE, aack; dong: Dong dong Beep UGH Pfff PFFF PSSS - Djee: Aack, dong Pfff - Kling, beep burp? beep Beep, PSSS UGH DONG? Kling dong PSSS: Kling PFFF Burp? djee; UGH ",happy
9495,"Burp! KLING djee, dong DJEE! kling pfff - Aack - KLING pfff, psss Beep Beep Psss: Psss, Pfff beep! DJEE Ugh Ugh DJEE? Crack BEEP Ugh Kling psss! Psss beep Aack - BEEP Beep DJEE? CRACK djee UGH UGH: UGH, KLING? dong: Psss - djee: CRACK Kling - DONG! BURP Burp UGH - Crack ",happy
9496,"Dong, crack: Crack: aack; PFFF pfff - crack - burp BEEP! Kling; CRACK kling, pfff - UGH kling BEEP! Ugh: pfff psss Ugh AACK BEEP: crack: BEEP Burp kling aack - beep Ugh ugh dong Psss KLING! ugh? DONG AACK? ugh: BEEP PFFF AACK; ugh: kling kling Beep crack - ",happy
9497,"PSSS BURP Beep? psss? djee DONG CRACK - Kling Crack; AACK Dong UGH Kling aack PSSS beep - Burp! Beep? BEEP Beep; PFFF? burp, psss Aack; aack - BURP: Ugh? kling KLING Beep Ugh - Beep, Psss kling? CRACK Beep; burp: psss AACK - kling? PSSS ugh, Kling AACK! aack psss Kling BURP ugh Pfff; kling: BEEP ",happy
9498,"beep? PSSS, Psss: psss Ugh Dong: aack? dong aack djee - UGH UGH - kling PFFF? kling BEEP, crack Ugh Beep CRACK; Dong Crack KLING - UGH? beep! DONG: DONG; aack? KLING - pfff! PSSS djee - KLING aack BURP? Burp - psss - Beep PFFF - Pfff beep aack Burp - dong Beep: Psss BEEP: Burp Aack - Aack - AACK, BEEP - AACK? kling ugh, ugh burp? ugh? PFFF Djee PFFF Psss - dong! DJEE, psss; Dong? Ugh - PFFF, BURP, kling - psss ",happy
9499,"Djee - PFFF djee dong PSSS; pfff djee BURP: DONG: burp - burp Crack pfff: BURP burp? Dong Psss BURP? Burp - Psss psss CRACK; ugh psss? DONG, Dong: Crack! Ugh! dong djee Psss? BEEP; Ugh; Pfff: pfff! PSSS? djee BURP dong! Dong PSSS crack? pfff - pfff ",happy
9500,"psss? Dong: Ugh: pfff, DONG, Kling Ugh kling PSSS? beep Dong KLING PFFF! PFFF: dong, UGH - kling dong Pfff dong PSSS Psss Aack; Beep DONG Kling beep? Kling PFFF, Aack DJEE - dong PFFF? crack: Djee? pfff? CRACK djee: DONG - PFFF Pfff ",sad
9501,"Dong? Ugh: DONG dong KLING Djee - AACK dong PFFF BEEP! BEEP! DJEE: BURP? Burp; Ugh AACK, Dong? djee, Aack Dong pfff? djee PSSS kling! CRACK PFFF PSSS aack KLING Burp Ugh; PSSS - dong - kling? Beep DJEE Dong PSSS aack Psss? BEEP? PFFF; ugh? kling: djee Psss: DONG AACK - BEEP kling; PFFF aack Aack - burp! aack PFFF? ",happy
9502,"Kling pfff DJEE djee pfff Crack Djee aack: AACK djee djee PSSS? Djee Crack Aack Djee - Dong DJEE PFFF: crack burp Aack crack aack? Psss! Aack burp - Djee: dong CRACK, ",sad
9503,"Ugh Aack - ugh Kling, crack: aack! Pfff! ugh, KLING djee, burp beep PSSS; aack pfff Djee: Burp crack? Aack: PFFF Ugh? djee BEEP PSSS pfff, UGH kling crack Psss Dong: Ugh Crack: pfff Psss Dong: Burp? burp - PSSS PFFF burp PSSS CRACK KLING ugh! burp djee Ugh, Burp: DONG Aack PSSS crack Djee; Burp? djee pfff - aack: Beep: psss - psss? kling ",happy
9504,"Crack: Beep KLING? Ugh dong BURP DONG - Crack CRACK? PSSS dong Pfff! psss dong beep Beep; crack? UGH Djee, DONG ugh Dong - pfff psss ugh! BEEP? Pfff: CRACK pfff: Beep DONG: Dong! kling Pfff PFFF Psss, beep beep! pfff, CRACK Psss - Burp: ugh - ugh psss, Ugh - ugh - ugh burp? BEEP - burp - dong: pfff! Pfff, ",happy
9505,"BURP! Crack? Djee beep! Ugh, djee? Kling! UGH; CRACK KLING, Pfff: aack pfff? pfff: DJEE Dong UGH BEEP CRACK Djee Burp ugh - CRACK burp Djee? Burp crack Crack KLING pfff! dong - crack beep: crack, UGH Ugh? Pfff Kling beep; pfff: UGH Burp Pfff; kling; djee crack; Burp! KLING DJEE Pfff: BEEP; Beep - Psss! BURP burp Aack; ",happy
9506,"burp: Kling AACK: ugh Pfff! CRACK: Crack CRACK DONG Beep? BURP kling Crack Crack Aack: djee BURP; KLING BEEP? CRACK: BURP! PFFF? Burp Kling PFFF? ugh PSSS! Ugh PFFF aack PFFF! KLING! Aack AACK, CRACK! burp AACK burp; crack? Pfff? psss ",sad
9507,"Aack - psss; DONG! Djee beep! BURP - dong Beep? AACK beep! ugh! Beep pfff! AACK psss ugh! aack aack Kling, Ugh! Crack PFFF? BEEP Psss crack DJEE BEEP: Aack? PFFF DJEE? Aack PSSS, DONG DJEE KLING! UGH; UGH! Beep? psss? Aack! DONG; Beep! KLING: Ugh, DJEE Dong kling; Kling? kling KLING; Beep ",happy
9508,"djee; UGH aack; Crack! psss! BURP! CRACK - AACK burp UGH Psss! Dong djee, Crack djee; DJEE! CRACK pfff; Crack PSSS Ugh PSSS; DJEE: burp, CRACK? Burp; PSSS burp - aack; DONG! Aack - UGH! psss Dong - djee - Burp BURP, djee; CRACK: DJEE; Beep - BURP? Aack kling pfff psss crack: psss pfff: aack! Psss dong; CRACK ",happy
9509,"burp: djee crack BEEP Aack DONG djee ugh - Djee: pfff; pfff Djee: psss? Ugh: BURP - DJEE, Djee; ugh, BURP! DJEE PFFF? Kling Aack dong DJEE beep: ugh BEEP Dong pfff: Djee psss, AACK UGH psss: dong; KLING, psss Burp! PFFF, pfff ",sad
9510,"BEEP PSSS DJEE beep KLING Pfff PFFF - pfff Psss - Aack; AACK! beep; Psss; DJEE - aack Beep; PFFF Beep, DJEE CRACK! kling; dong; Psss, BEEP: Kling dong - Dong Djee: PSSS? Psss: crack djee; BEEP PSSS BURP djee DONG; Pfff Kling: djee djee Djee, ",sad
9511,"UGH - Aack PSSS, dong: Ugh Djee Djee Beep Beep crack pfff aack CRACK ugh? Pfff! beep: Beep, Djee Burp Djee, Psss pfff Ugh Djee! Beep? UGH Beep, Ugh! aack djee djee psss ugh AACK? Ugh? UGH pfff: PFFF pfff Djee pfff! ",sad
9512,"pfff psss - Aack! dong, Kling Kling - Ugh DJEE; Kling DJEE? Pfff kling Pfff Aack: Kling! dong: PSSS! BURP ugh; Pfff UGH Aack beep Kling - Aack PSSS, KLING! Aack PFFF PSSS BURP: pfff, aack, aack, Psss - Kling: djee, Psss AACK dong Dong pfff psss PSSS ugh Beep Beep Beep: kling Dong? Aack Ugh PSSS: PFFF pfff ",happy
9513,"dong; BURP: KLING Dong? crack: crack, Dong - KLING AACK! beep, Kling BURP - AACK Kling, AACK BURP DONG; Burp; Aack dong crack Aack: crack crack, Pfff? beep Dong crack, BEEP, aack, crack; burp BURP: CRACK! aack; DJEE; ",sad
9514,AACK DONG! Pfff - pfff - Dong crack Crack Djee; crack! DJEE - Dong: Crack? DJEE - DJEE DJEE kling KLING Aack kling KLING Aack! aack! Dong - burp ugh Aack! Aack Crack djee! ,sad
9515,"CRACK! BEEP! burp! DONG: DONG; Dong? PSSS - Dong pfff? Dong burp? PFFF burp: Crack, Dong! Djee, UGH AACK Pfff - CRACK; Pfff ugh Ugh - dong beep; AACK - BEEP aack crack, beep? Djee: ugh, aack Pfff UGH Aack Dong - aack, BURP! Ugh Beep? Aack Beep - AACK ugh UGH ugh CRACK; KLING Beep crack; beep - KLING DONG, Djee, Kling Pfff ",happy
9516,"ugh; AACK pfff? Kling! DJEE: Djee Psss beep Aack? KLING! Beep burp, ugh! beep - Kling Crack ugh - Djee Aack Pfff; burp aack - DJEE; BURP - pfff; pfff; Ugh Pfff KLING? kling aack BEEP: Ugh; Kling PFFF! BURP, Ugh? BURP PFFF? Kling - KLING - Beep: beep Pfff: Ugh Beep djee, pfff! burp? Ugh; djee? Djee, ",happy
9517,"Pfff: AACK burp BURP? Dong; ugh KLING Kling Psss - pfff PSSS? Psss DJEE KLING; PFFF Ugh djee; CRACK Ugh: KLING - psss, Pfff - djee Dong: burp - KLING KLING? Psss: ugh! PSSS Dong Burp! DONG KLING DJEE PFFF! Ugh; DONG DJEE; dong ugh? pfff? pfff PFFF dong; BURP? KLING: burp Djee - Ugh; BURP? DONG UGH kling: Pfff? psss: ",happy
9518,"BEEP BEEP KLING PFFF - Aack PSSS PSSS pfff, UGH; djee? PFFF! UGH, Crack Beep: Beep beep; Pfff! Aack: KLING: UGH? Ugh, BEEP Pfff; Kling; DJEE burp; Aack DJEE KLING psss! PFFF - ugh Crack! pfff: Djee! BEEP PSSS aack beep DJEE PSSS - BEEP pfff kling - djee pfff PSSS psss Psss? Ugh Crack - ",happy
9519,"Ugh; Aack? Beep DONG - dong: PFFF! dong? beep - Burp! aack? djee DJEE! burp DONG BURP: burp Kling burp, AACK Aack KLING; psss, dong Djee AACK; DJEE - PFFF, dong djee Kling AACK BEEP, psss; AACK burp: Burp, BURP? dong Djee! DONG; BEEP: DJEE: ",sad
9520,"UGH pfff Ugh UGH: dong pfff dong pfff crack PSSS, CRACK Ugh Crack Kling PFFF psss - kling Crack - KLING CRACK: CRACK; dong! DONG AACK psss Ugh Kling PFFF CRACK - BURP UGH PFFF; ugh - crack Psss: psss - PSSS? Dong? Ugh beep; UGH! kling psss? burp: PFFF: ",happy
9521,"djee Dong; DONG, Pfff BEEP UGH Djee; aack Pfff Burp AACK! DJEE Pfff ugh, burp BEEP? Aack! Burp DJEE - BEEP, Crack; AACK UGH AACK, CRACK pfff: Dong Psss; UGH burp? beep? beep PFFF! aack Crack! Crack Beep: CRACK? UGH? dong burp, Dong crack: Ugh djee ugh DONG; ",happy
